horario,tempo_viagem_min,distancia_km,imagem,emocao,tempo_sem_parada_min,decisao,origem
6.8,111.4,169.78,estrada,cansado,56.4,continuar,sintetico
11.43,17.5,26.27,posto,desconhecido,7.7,continuar,sintetico
1.91,499.7,429.57,estrada,tenso,9.2,continuar,sintetico
14.8,110.3,110.77,restaurante,tenso,110.3,fazer_parada,sintetico
22.92,575.0,697.36,desconhecida,desconhecido,167.6,descansar,sintetico
17.62,376.3,553.25,estrada,desconhecido,376.3,abastecer,sintetico
10.8,217.7,191.53,estrada,desconhecido,92.4,continuar,sintetico
13.58,176.8,241.08,desconhecida,animado,176.8,alimentar,sintetico
20.92,241.1,319.87,desconhecida,bravo,19.6,continuar,sintetico
9.71,364.7,496.26,estrada,neutro,182.3,abastecer,sintetico
1.43,71.3,96.67,desconhecida,tenso,71.3,fazer_parada,sintetico
7.77,190.1,248.54,ponto_turistico,cansado,190.1,descansar,sintetico
16.53,205.5,206.94,posto,desconhecido,205.5,fazer_parada,sintetico
11.32,45.5,37.59,desconhecida,tenso,26.5,continuar,sintetico
13.06,585.0,843.99,ponto_turistico,desconhecido,199.1,abastecer,sintetico
22.7,54.1,41.24,desconhecida,desconhecido,45.8,continuar,sintetico
6.59,192.2,140.92,estrada,cansado,53.0,continuar,sintetico
0.52,146.2,122.97,restaurante,desconhecido,53.2,continuar,sintetico
22.89,42.2,25.33,restaurante,desconhecido,42.2,continuar,sintetico
15.76,168.2,251.34,desconhecida,neutro,168.2,fazer_parada,sintetico
20.79,121.1,81.43,estrada,animado,14.8,continuar,sintetico
16.77,549.0,715.23,posto,cansado,538.9,descansar,sintetico
9.31,35.2,30.6,ponto_turistico,bravo,28.6,continuar,sintetico
14.71,206.2,161.5,posto,desconhecido,114.7,continuar,sintetico
17.35,69.2,45.75,posto,cansado,69.2,continuar,sintetico
19.75,6.2,7.04,estrada,cansado,2.8,continuar,sintetico
12.37,401.5,631.24,estrada,desconhecido,401.5,fazer_parada,sintetico
21.26,116.4,126.33,desconhecida,desconhecido,116.4,continuar,sintetico
13.92,416.4,567.04,desconhecida,tenso,416.4,fazer_parada,sintetico
9.94,531.4,664.61,restaurante,desconhecido,89.7,abastecer,sintetico
15.79,8.2,8.94,ponto_turistico,desconhecido,6.5,registrar_ponto_turistico,sintetico
12.35,448.0,672.78,estrada,desconhecido,448.0,abastecer,sintetico
8.3,70.6,89.91,estrada,cansado,70.6,continuar,sintetico
19.39,150.9,221.96,desconhecida,cansado,48.9,continuar,sintetico
11.75,39.9,48.24,estrada,desconhecido,8.1,continuar,sintetico
12.53,76.4,110.16,estrada,animado,8.6,continuar,sintetico
19.0,70.5,47.32,desconhecida,desconhecido,63.5,continuar,sintetico
16.91,177.5,117.79,estrada,cansado,111.0,descansar,sintetico
6.81,332.4,511.42,desconhecida,neutro,332.4,abastecer,sintetico
21.56,143.4,192.45,estrada,cansado,55.2,continuar,sintetico
20.26,373.0,224.19,estrada,desconhecido,121.6,alimentar,sintetico
8.51,137.7,114.17,ponto_turistico,neutro,131.6,registrar_ponto_turistico,sintetico
13.2,196.6,119.2,desconhecida,cansado,103.3,descansar,sintetico
12.61,110.7,120.26,desconhecida,cansado,110.7,descansar,sintetico
12.65,192.4,196.97,desconhecida,tenso,153.7,fazer_parada,sintetico
11.94,157.6,237.43,estrada,animado,157.6,alimentar,sintetico
2.49,65.3,57.55,ponto_turistico,desconhecido,65.3,registrar_ponto_turistico,sintetico
13.65,15.0,20.73,ponto_turistico,neutro,7.7,registrar_ponto_turistico,sintetico
2.37,83.9,54.6,desconhecida,animado,10.7,continuar,sintetico
22.96,258.6,234.67,estrada,neutro,57.6,continuar,sintetico
17.67,304.0,432.77,posto,desconhecido,268.0,abastecer,sintetico
22.91,95.2,117.41,desconhecida,neutro,95.2,continuar,sintetico
8.82,536.4,359.9,desconhecida,tenso,536.4,fazer_parada,sintetico
13.67,96.2,112.13,desconhecida,neutro,14.5,continuar,sintetico
10.97,302.2,476.77,desconhecida,desconhecido,302.2,abastecer,sintetico
8.27,465.7,346.08,ponto_turistico,desconhecido,465.7,registrar_ponto_turistico,sintetico
22.98,282.0,382.49,desconhecida,desconhecido,214.2,descansar,sintetico
16.15,99.1,92.15,ponto_turistico,bravo,99.1,fazer_parada,sintetico
14.04,186.6,185.25,desconhecida,desconhecido,132.7,continuar,sintetico
18.36,170.3,264.62,desconhecida,animado,161.6,continuar,sintetico
18.5,76.4,71.68,desconhecida,desconhecido,59.5,continuar,sintetico
22.01,217.3,154.95,desconhecida,animado,61.2,registrar_ponto_turistico,sintetico
23.1,398.9,576.04,estrada,desconhecido,398.9,descansar,sintetico
13.55,470.6,722.46,desconhecida,bravo,74.5,fazer_parada,sintetico
7.21,113.2,122.93,ponto_turistico,cansado,111.0,descansar,sintetico
22.65,171.7,247.7,desconhecida,desconhecido,77.7,continuar,sintetico
14.85,233.4,360.13,estrada,desconhecido,57.2,continuar,sintetico
8.7,192.7,269.92,desconhecida,cansado,102.2,descansar,sintetico
11.65,455.2,534.62,desconhecida,desconhecido,64.2,abastecer,sintetico
18.36,25.3,27.77,restaurante,desconhecido,25.3,continuar,sintetico
3.64,438.6,398.1,estrada,animado,139.1,descansar,sintetico
6.53,172.1,170.32,estrada,desconhecido,99.6,continuar,sintetico
13.83,274.4,387.56,desconhecida,tenso,64.1,continuar,sintetico
7.42,239.0,283.32,ponto_turistico,neutro,175.5,registrar_ponto_turistico,sintetico
18.87,419.8,288.73,posto,neutro,419.8,abastecer,sintetico
4.65,152.7,149.85,desconhecida,desconhecido,103.0,continuar,sintetico
10.11,600.0,644.16,desconhecida,tenso,166.9,fazer_parada,sintetico
21.39,126.7,148.38,desconhecida,neutro,111.4,continuar,sintetico
10.59,428.4,547.1,desconhecida,cansado,244.9,descansar,sintetico
10.38,308.0,333.84,posto,cansado,308.0,descansar,sintetico
22.1,82.6,62.9,desconhecida,tenso,82.6,fazer_parada,sintetico
12.21,324.8,227.17,posto,cansado,210.4,descansar,sintetico
11.15,356.0,457.01,desconhecida,tenso,16.3,continuar,sintetico
14.34,455.8,386.21,estrada,neutro,37.4,continuar,sintetico
13.88,131.0,131.64,desconhecida,desconhecido,103.8,continuar,sintetico
20.84,44.1,32.07,posto,desconhecido,44.1,continuar,sintetico
0.73,175.9,177.37,desconhecida,neutro,69.5,continuar,sintetico
23.77,332.6,237.7,restaurante,tenso,237.6,descansar,sintetico
9.78,473.2,524.29,estrada,animado,207.2,abastecer,sintetico
17.45,583.5,547.99,restaurante,desconhecido,528.0,abastecer,sintetico
13.79,521.3,333.28,posto,tenso,381.3,fazer_parada,sintetico
10.72,111.8,112.94,desconhecida,neutro,80.1,registrar_ponto_turistico,sintetico
15.58,76.4,67.23,desconhecida,cansado,60.3,continuar,sintetico
11.14,163.5,214.81,restaurante,neutro,1.6,continuar,sintetico
7.86,91.8,72.41,ponto_turistico,neutro,22.9,registrar_ponto_turistico,sintetico
20.87,406.5,293.26,estrada,desconhecido,406.5,alimentar,sintetico
2.73,113.1,112.88,desconhecida,desconhecido,113.1,continuar,sintetico
7.75,14.9,13.84,restaurante,desconhecido,6.6,continuar,sintetico
22.2,414.5,617.5,estrada,bravo,47.5,continuar,sintetico
7.86,90.9,105.96,estrada,cansado,90.9,descansar,sintetico
7.6,167.3,186.93,estrada,animado,104.7,continuar,sintetico
17.95,20.1,27.48,estrada,cansado,20.1,continuar,sintetico
8.74,126.1,152.28,posto,desconhecido,126.1,continuar,sintetico
11.3,107.9,136.0,desconhecida,desconhecido,99.5,continuar,sintetico
22.85,198.2,141.57,restaurante,neutro,119.9,continuar,sintetico
9.33,439.9,417.36,desconhecida,desconhecido,14.8,continuar,sintetico
18.67,331.5,433.35,restaurante,desconhecido,331.5,fazer_parada,sintetico
8.41,145.2,123.42,desconhecida,neutro,31.4,continuar,sintetico
23.81,81.7,98.6,estrada,neutro,81.7,continuar,sintetico
14.81,113.5,164.37,desconhecida,tenso,80.4,fazer_parada,sintetico
12.29,300.7,256.36,restaurante,cansado,300.7,descansar,sintetico
16.57,386.6,435.58,desconhecida,cansado,70.0,abastecer,sintetico
16.12,517.0,458.63,restaurante,cansado,517.0,descansar,sintetico
1.97,171.6,123.26,estrada,desconhecido,167.4,descansar,sintetico
9.25,322.4,404.24,desconhecida,neutro,322.4,abastecer,sintetico
22.95,391.9,248.23,estrada,desconhecido,238.5,descansar,sintetico
9.3,181.4,197.9,desconhecida,neutro,116.8,continuar,sintetico
18.8,124.3,96.2,estrada,tenso,46.4,continuar,sintetico
15.18,377.8,367.64,posto,desconhecido,235.7,fazer_parada,sintetico
11.59,443.1,347.51,posto,desconhecido,443.1,abastecer,sintetico
11.47,466.9,620.31,desconhecida,cansado,376.7,descansar,sintetico
20.24,136.8,149.28,restaurante,neutro,55.5,alimentar,sintetico
3.75,229.8,218.72,estrada,bravo,226.8,descansar,sintetico
12.74,165.3,115.53,estrada,desconhecido,151.7,alimentar,sintetico
6.88,165.4,141.6,estrada,animado,28.6,continuar,sintetico
13.57,403.4,587.24,desconhecida,desconhecido,403.4,abastecer,sintetico
8.2,444.0,294.95,desconhecida,tenso,262.9,fazer_parada,sintetico
0.01,451.5,308.61,desconhecida,cansado,451.5,fazer_parada,sintetico
12.63,148.1,138.73,estrada,bravo,148.1,fazer_parada,sintetico
9.68,86.6,125.16,restaurante,cansado,52.0,continuar,sintetico
11.67,307.6,352.22,posto,desconhecido,205.2,abastecer,sintetico
17.84,113.1,148.53,desconhecida,animado,113.1,registrar_ponto_turistico,sintetico
15.01,387.9,390.76,posto,bravo,302.1,fazer_parada,sintetico
19.9,56.2,53.2,estrada,animado,56.2,continuar,sintetico
12.63,76.2,56.89,desconhecida,desconhecido,76.2,continuar,sintetico
13.21,352.4,303.97,desconhecida,bravo,268.9,fazer_parada,sintetico
20.99,401.8,322.93,estrada,cansado,401.8,descansar,sintetico
10.35,396.4,618.3,desconhecida,tenso,56.6,continuar,sintetico
17.5,573.7,907.98,restaurante,desconhecido,527.6,abastecer,sintetico
11.08,186.5,176.62,estrada,neutro,186.5,fazer_parada,sintetico
16.91,217.4,305.89,desconhecida,neutro,191.8,fazer_parada,sintetico
19.18,184.5,265.26,estrada,tenso,145.2,fazer_parada,sintetico
22.69,151.5,109.61,restaurante,neutro,36.4,continuar,sintetico
17.76,542.6,530.86,posto,animado,36.2,abastecer,sintetico
13.92,27.4,25.78,desconhecida,tenso,0.1,continuar,sintetico
20.92,50.1,56.68,restaurante,bravo,50.1,continuar,sintetico
2.12,82.4,72.87,ponto_turistico,cansado,82.4,continuar,sintetico
18.45,253.8,259.7,desconhecida,animado,253.8,fazer_parada,sintetico
10.39,68.3,95.32,restaurante,desconhecido,16.3,continuar,sintetico
23.75,11.2,17.21,desconhecida,neutro,11.2,continuar,sintetico
13.19,480.4,750.48,restaurante,bravo,16.1,continuar,sintetico
20.81,51.6,49.58,estrada,animado,33.0,continuar,sintetico
2.63,168.6,198.94,restaurante,desconhecido,32.0,continuar,sintetico
22.77,45.5,54.07,estrada,desconhecido,0.3,continuar,sintetico
19.66,529.0,688.91,posto,desconhecido,471.5,abastecer,sintetico
11.82,17.4,24.44,desconhecida,neutro,17.4,continuar,sintetico
22.95,95.3,125.41,restaurante,desconhecido,48.6,continuar,sintetico
20.94,67.0,94.46,restaurante,desconhecido,30.0,continuar,sintetico
20.64,496.9,460.18,restaurante,animado,276.3,abastecer,sintetico
8.85,215.1,192.21,desconhecida,cansado,215.1,descansar,sintetico
15.9,138.1,96.68,desconhecida,neutro,138.1,continuar,sintetico
13.52,276.1,253.52,desconhecida,tenso,2.2,continuar,sintetico
14.25,205.3,236.45,ponto_turistico,cansado,165.9,descansar,sintetico
11.68,313.5,339.58,desconhecida,cansado,45.8,continuar,sintetico
17.72,340.9,448.63,desconhecida,neutro,171.7,abastecer,sintetico
11.66,135.2,181.7,estrada,desconhecido,106.1,continuar,sintetico
20.94,223.2,295.33,posto,cansado,141.2,descansar,sintetico
20.22,112.2,172.69,desconhecida,desconhecido,77.4,continuar,sintetico
6.96,46.4,66.96,estrada,animado,44.9,continuar,sintetico
14.4,186.4,264.16,estrada,animado,173.7,fazer_parada,sintetico
20.01,67.8,40.01,restaurante,cansado,21.8,continuar,sintetico
22.03,9.5,12.09,estrada,animado,5.4,continuar,sintetico
17.89,499.2,558.75,estrada,desconhecido,322.1,abastecer,sintetico
19.51,141.5,173.72,ponto_turistico,neutro,141.5,alimentar,sintetico
6.1,60.7,37.51,ponto_turistico,desconhecido,46.2,registrar_ponto_turistico,sintetico
7.12,55.6,39.66,desconhecida,desconhecido,10.5,continuar,sintetico
17.68,593.9,525.1,desconhecida,desconhecido,593.9,abastecer,sintetico
3.97,115.2,116.49,estrada,desconhecido,80.9,continuar,sintetico
8.74,16.1,14.96,posto,tenso,16.1,fazer_parada,sintetico
19.7,156.2,182.73,restaurante,tenso,156.2,fazer_parada,sintetico
20.65,59.7,75.39,estrada,bravo,59.7,continuar,sintetico
20.59,522.2,551.83,posto,desconhecido,522.2,abastecer,sintetico
13.54,446.0,635.14,desconhecida,desconhecido,296.3,abastecer,sintetico
12.85,210.2,148.96,desconhecida,animado,210.2,alimentar,sintetico
12.83,491.0,473.49,restaurante,desconhecido,173.2,abastecer,sintetico
12.29,507.5,497.11,ponto_turistico,desconhecido,507.5,abastecer,sintetico
18.33,474.7,576.59,estrada,animado,474.7,abastecer,sintetico
19.8,355.4,243.45,desconhecida,animado,46.6,continuar,sintetico
18.69,14.0,8.8,desconhecida,cansado,14.0,continuar,sintetico
17.02,106.9,81.77,desconhecida,bravo,62.6,continuar,sintetico
8.8,242.1,230.45,posto,desconhecido,242.1,abastecer,sintetico
21.41,425.9,373.15,desconhecida,bravo,425.9,fazer_parada,sintetico
13.08,92.8,107.15,desconhecida,neutro,40.6,continuar,sintetico
1.92,58.9,42.9,ponto_turistico,cansado,32.9,continuar,sintetico
18.92,76.8,107.35,posto,neutro,16.5,continuar,sintetico
22.71,134.2,161.06,desconhecida,animado,134.2,descansar,sintetico
22.87,336.0,390.24,estrada,bravo,87.1,fazer_parada,sintetico
19.05,66.2,51.18,desconhecida,animado,31.3,continuar,sintetico
4.52,64.2,46.08,restaurante,bravo,41.4,continuar,sintetico
13.3,214.1,264.15,desconhecida,desconhecido,213.2,alimentar,sintetico
8.92,458.8,418.41,posto,neutro,458.8,abastecer,sintetico
8.84,81.5,59.29,posto,neutro,42.4,continuar,sintetico
19.61,371.0,446.75,estrada,desconhecido,124.6,abastecer,sintetico
17.93,142.1,141.45,estrada,cansado,26.5,continuar,sintetico
13.82,379.4,519.09,ponto_turistico,bravo,38.4,continuar,sintetico
13.12,22.9,24.83,estrada,desconhecido,15.2,continuar,sintetico
19.27,203.5,280.89,desconhecida,desconhecido,94.1,continuar,sintetico
16.36,275.7,396.57,desconhecida,neutro,250.3,abastecer,sintetico
8.67,92.5,97.86,desconhecida,desconhecido,1.7,registrar_ponto_turistico,sintetico
18.34,236.5,252.32,estrada,desconhecido,137.4,fazer_parada,sintetico
7.57,75.7,107.83,estrada,desconhecido,73.6,continuar,sintetico
8.01,482.5,533.32,ponto_turistico,cansado,482.5,descansar,sintetico
18.8,404.5,528.31,desconhecida,desconhecido,121.3,abastecer,sintetico
21.72,15.2,12.42,restaurante,neutro,11.1,continuar,sintetico
23.32,80.1,58.02,estrada,neutro,8.1,continuar,sintetico
11.43,66.3,49.26,estrada,neutro,6.5,continuar,sintetico
20.54,176.4,231.0,desconhecida,desconhecido,17.5,continuar,sintetico
11.16,134.7,95.91,desconhecida,bravo,63.6,fazer_parada,sintetico
22.35,193.5,266.93,estrada,bravo,152.4,descansar,sintetico
6.15,226.6,132.92,ponto_turistico,desconhecido,226.6,registrar_ponto_turistico,sintetico
12.57,575.4,354.98,estrada,desconhecido,501.1,alimentar,sintetico
18.04,206.7,221.06,desconhecida,desconhecido,206.7,fazer_parada,sintetico
9.47,31.8,27.28,desconhecida,animado,31.8,continuar,sintetico
16.03,378.2,492.32,desconhecida,animado,378.2,abastecer,sintetico
12.76,64.5,58.36,restaurante,desconhecido,14.0,continuar,sintetico
11.35,174.4,122.54,desconhecida,bravo,6.9,continuar,sintetico
6.61,561.7,849.97,ponto_turistico,desconhecido,88.7,abastecer,sintetico
20.47,131.1,186.79,estrada,cansado,131.1,descansar,sintetico
15.75,197.9,303.38,desconhecida,neutro,137.4,continuar,sintetico
16.94,223.8,258.36,desconhecida,neutro,68.8,continuar,sintetico
8.4,53.6,82.36,posto,desconhecido,24.9,continuar,sintetico
13.57,423.3,357.03,restaurante,neutro,417.1,alimentar,sintetico
11.87,246.6,314.3,desconhecida,neutro,131.7,alimentar,sintetico
6.15,18.4,11.46,ponto_turistico,tenso,17.3,continuar,sintetico
22.6,146.0,121.87,estrada,neutro,146.0,descansar,sintetico
15.84,27.2,29.7,estrada,cansado,2.3,continuar,sintetico
22.47,286.6,396.21,posto,desconhecido,223.7,descansar,sintetico
14.37,401.2,563.6,desconhecida,tenso,401.2,fazer_parada,sintetico
21.71,143.3,214.16,estrada,neutro,36.2,continuar,sintetico
7.42,441.7,278.46,desconhecida,bravo,441.7,fazer_parada,sintetico
21.44,174.0,177.83,ponto_turistico,desconhecido,174.0,registrar_ponto_turistico,sintetico
9.0,176.0,263.07,desconhecida,neutro,176.0,fazer_parada,sintetico
15.64,201.1,234.61,restaurante,cansado,111.4,descansar,sintetico
14.86,105.0,148.69,desconhecida,bravo,105.0,fazer_parada,sintetico
7.88,561.3,366.49,posto,neutro,561.3,abastecer,sintetico
10.15,94.4,101.44,estrada,desconhecido,94.4,continuar,sintetico
12.19,138.0,137.83,desconhecida,tenso,48.8,continuar,sintetico
17.1,138.7,169.81,desconhecida,bravo,138.7,fazer_parada,sintetico
14.6,161.8,207.71,desconhecida,desconhecido,137.9,continuar,sintetico
9.78,95.2,63.8,desconhecida,animado,30.1,continuar,sintetico
21.87,528.5,537.76,desconhecida,cansado,34.1,continuar,sintetico
0.75,296.7,455.04,estrada,desconhecido,28.5,continuar,sintetico
12.32,202.4,278.96,desconhecida,neutro,21.4,continuar,sintetico
20.64,374.6,552.21,posto,neutro,130.1,abastecer,sintetico
22.39,190.6,154.38,desconhecida,tenso,190.6,descansar,sintetico
14.2,236.5,256.09,ponto_turistico,desconhecido,198.9,registrar_ponto_turistico,sintetico
4.81,70.6,70.35,desconhecida,animado,70.6,continuar,sintetico
15.89,311.8,357.89,ponto_turistico,animado,54.4,registrar_ponto_turistico,sintetico
18.43,245.4,181.81,estrada,desconhecido,133.2,continuar,sintetico
17.11,52.0,32.0,restaurante,neutro,52.0,continuar,sintetico
12.45,155.8,137.14,ponto_turistico,desconhecido,155.8,alimentar,sintetico
12.47,529.3,780.57,desconhecida,neutro,423.1,abastecer,sintetico
18.95,165.7,234.47,desconhecida,bravo,67.6,fazer_parada,sintetico
17.82,118.9,92.48,desconhecida,animado,118.9,continuar,sintetico
9.56,536.2,514.7,desconhecida,desconhecido,47.9,continuar,sintetico
8.55,205.0,222.59,estrada,cansado,205.0,descansar,sintetico
10.61,409.2,315.1,posto,desconhecido,245.8,abastecer,sintetico
10.22,41.8,40.67,restaurante,bravo,41.8,registrar_ponto_turistico,sintetico
17.79,217.5,145.54,desconhecida,tenso,217.5,fazer_parada,sintetico
2.76,194.2,267.73,posto,desconhecido,33.1,abastecer,sintetico
18.7,295.8,190.15,desconhecida,neutro,293.5,alimentar,sintetico
21.33,180.1,201.97,desconhecida,neutro,163.4,continuar,sintetico
6.28,73.7,45.8,desconhecida,neutro,73.7,continuar,sintetico
20.98,528.4,439.25,estrada,desconhecido,528.4,abastecer,sintetico
17.8,38.1,31.05,desconhecida,animado,15.2,continuar,sintetico
7.74,516.6,620.49,desconhecida,bravo,516.6,fazer_parada,sintetico
21.54,46.2,60.07,desconhecida,cansado,44.0,continuar,sintetico
8.29,72.5,102.09,posto,desconhecido,40.6,continuar,sintetico
13.26,203.3,141.33,desconhecida,cansado,134.9,descansar,sintetico
6.8,163.6,158.96,desconhecida,bravo,116.7,fazer_parada,sintetico
3.87,584.9,848.3,restaurante,tenso,584.9,descansar,sintetico
9.54,84.9,105.1,estrada,tenso,13.8,continuar,sintetico
15.38,69.8,80.32,posto,cansado,8.6,continuar,sintetico
8.63,505.4,660.95,desconhecida,neutro,210.4,fazer_parada,sintetico
14.76,144.6,189.57,desconhecida,desconhecido,144.6,continuar,sintetico
20.04,11.9,11.11,estrada,neutro,7.7,continuar,sintetico
0.77,483.8,754.43,ponto_turistico,cansado,286.7,descansar,sintetico
21.69,47.9,75.03,desconhecida,bravo,47.9,continuar,sintetico
13.03,278.0,399.37,desconhecida,cansado,278.0,descansar,sintetico
14.76,65.1,75.47,desconhecida,bravo,62.9,fazer_parada,sintetico
19.81,176.2,150.79,desconhecida,desconhecido,176.2,fazer_parada,sintetico
18.47,85.8,54.49,desconhecida,desconhecido,43.1,continuar,sintetico
18.59,60.5,93.35,desconhecida,cansado,21.3,continuar,sintetico
7.64,377.0,448.58,posto,desconhecido,37.0,abastecer,sintetico
11.61,566.2,751.69,desconhecida,tenso,466.8,fazer_parada,sintetico
11.11,28.1,37.32,desconhecida,desconhecido,21.8,continuar,sintetico
16.84,293.7,182.89,desconhecida,desconhecido,66.3,continuar,sintetico
4.45,356.5,470.66,desconhecida,tenso,42.8,continuar,sintetico
10.22,194.9,248.29,estrada,cansado,132.0,fazer_parada,sintetico
6.78,477.7,365.08,restaurante,desconhecido,185.8,fazer_parada,sintetico
10.69,112.6,106.51,restaurante,tenso,76.2,fazer_parada,sintetico
21.42,520.4,453.26,estrada,desconhecido,520.4,abastecer,sintetico
9.16,66.3,61.0,desconhecida,desconhecido,66.3,continuar,sintetico
13.58,588.1,881.38,estrada,bravo,588.1,fazer_parada,sintetico
